2. ROUND;Norwich - Sunderland;https://www.betexplorer.com/soccer/england/championship-2017-2018/norwich-sunderland/nspQVTMq/;Barnsley - Ipswich;https://www.betexplorer.com/soccer/england/championship-2017-2018/barnsley-ipswich/AH0RXGhU/;Birmingham - Bristol City;https://www.betexplorer.com/soccer/england/championship-2017-2018/birmingham-bristol-city/zuSXh0Ou/;Brentford - Nottingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/brentford-nottingham/EVQyhKwn/;Cardiff - Aston Villa;https://www.betexplorer.com/soccer/england/championship-2017-2018/cardiff-aston-villa/dto8y8Cl/;Derby - Wolves;https://www.betexplorer.com/soccer/england/championship-2017-2018/derby-wolves/r5Vuivgh/;Hull - Burton;https://www.betexplorer.com/soccer/england/championship-2017-2018/hull-city-burton/MeUqjb8b/;Leeds - Preston;https://www.betexplorer.com/soccer/england/championship-2017-2018/leeds-preston/4KJlkIN4/;Middlesbrough - Sheffield Utd;https://www.betexplorer.com/soccer/england/championship-2017-2018/middlesbrough-sheffield-utd/GfNhlxwB/;Millwall - Bolton;https://www.betexplorer.com/soccer/england/championship-2017-2018/millwall-bolton/AHMdmdhH/;Reading - Fulham;https://www.betexplorer.com/soccer/england/championship-2017-2018/reading-fulham/4IvVUmxj/;Sheffield Wed - QPR;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-wed-qpr/r9wZT7id/
1. ROUND;Bolton - Leeds;https://www.betexplorer.com/soccer/england/championship-2017-2018/bolton-leeds/rws4xlcr/;Aston Villa - Hull;https://www.betexplorer.com/soccer/england/championship-2017-2018/aston-villa-hull-city/dEdNYdwO/;Bristol City - Barnsley;https://www.betexplorer.com/soccer/england/championship-2017-2018/bristol-city-barnsley/C03ZqNoP/;Burton - Cardiff;https://www.betexplorer.com/soccer/england/championship-2017-2018/burton-cardiff/QcfxsUlR/;Fulham - Norwich;https://www.betexplorer.com/soccer/england/championship-2017-2018/fulham-norwich/E9k1usft/;Ipswich - Birmingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/ipswich-birmingham/dYv6v19n/;Preston - Sheffield Wed;https://www.betexplorer.com/soccer/england/championship-2017-2018/preston-sheffield-wed/4brExuva/;QPR - Reading;https://www.betexplorer.com/soccer/england/championship-2017-2018/qpr-reading/rksIyag5/;Sheffield Utd - Brentford;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-utd-brentford/O0bFzJ8B/;Wolves - Middlesbrough;https://www.betexplorer.com/soccer/england/championship-2017-2018/wolves-middlesbrough/2icJZxOH/;Nottingham - Millwall;https://www.betexplorer.com/soccer/england/championship-2017-2018/nottingham-millwall/AyqAwLOh/;Sunderland - Derby;https://www.betexplorer.com/soccer/england/championship-2017-2018/sunderland-derby/OpAiLw9O/
FINAL;Aston Villa - Fulham;https://www.betexplorer.com/soccer/england/championship-2017-2018/aston-villa-fulham/xKWnn70H/
SEMI-FINALS - 2ND LEG;Aston Villa - Middlesbrough;https://www.betexplorer.com/soccer/england/championship-2017-2018/aston-villa-middlesbrough/fNsEI560/;Fulham - Derby;https://www.betexplorer.com/soccer/england/championship-2017-2018/fulham-derby/Cbh9Joif/
SEMI-FINALS - 1ST LEG;Middlesbrough - Aston Villa;https://www.betexplorer.com/soccer/england/championship-2017-2018/middlesbrough-aston-villa/bel5KRyl/;Derby - Fulham;https://www.betexplorer.com/soccer/england/championship-2017-2018/derby-fulham/4Yl1L7Ms/
46. ROUND;Birmingham - Fulham;https://www.betexplorer.com/soccer/england/championship-2017-2018/birmingham-fulham/CGsKncW9/;Bolton - Nottingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/bolton-nottingham/fuXOoHoG/;Brentford - Hull;https://www.betexplorer.com/soccer/england/championship-2017-2018/brentford-hull-city/YVVSpy1M/;Bristol City - Sheffield Utd;https://www.betexplorer.com/soccer/england/championship-2017-2018/bristol-city-sheffield-utd/25zXqeGS/;Cardiff - Reading;https://www.betexplorer.com/soccer/england/championship-2017-2018/cardiff-reading/A98jRq5P/;Derby - Barnsley;https://www.betexplorer.com/soccer/england/championship-2017-2018/derby-barnsley/4EMbuFOq/;Ipswich - Middlesbrough;https://www.betexplorer.com/soccer/england/championship-2017-2018/ipswich-middlesbrough/nwC3vZwj/;Leeds - QPR;https://www.betexplorer.com/soccer/england/championship-2017-2018/leeds-qpr/bDF7wggd/;Millwall - Aston Villa;https://www.betexplorer.com/soccer/england/championship-2017-2018/millwall-aston-villa/CG3k2xWd/;Preston - Burton;https://www.betexplorer.com/soccer/england/championship-2017-2018/preston-burton/j72g1do3/;Sheffield Wed - Norwich;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-wed-norwich/8rcb0G09/;Sunderland - Wolves;https://www.betexplorer.com/soccer/england/championship-2017-2018/sunderland-wolves/nZe2azGF/
45. ROUND;Aston Villa - Derby;https://www.betexplorer.com/soccer/england/championship-2017-2018/aston-villa-derby/0rwsy0Xc/;Barnsley - Brentford;https://www.betexplorer.com/soccer/england/championship-2017-2018/barnsley-brentford/vZyozKn4/;Burton - Bolton;https://www.betexplorer.com/soccer/england/championship-2017-2018/burton-bolton/88tkZw2A/;Hull - Cardiff;https://www.betexplorer.com/soccer/england/championship-2017-2018/hull-city-cardiff/84U720SO/;Middlesbrough - Millwall;https://www.betexplorer.com/soccer/england/championship-2017-2018/middlesbrough-millwall/UNUcXHWM/;Norwich - Leeds;https://www.betexplorer.com/soccer/england/championship-2017-2018/norwich-leeds/rRY1WynT/;Nottingham - Bristol City;https://www.betexplorer.com/soccer/england/championship-2017-2018/nottingham-bristol-city/06LTRefp/;QPR - Birmingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/qpr-birmingham/vcKXQF9j/;Reading - Ipswich;https://www.betexplorer.com/soccer/england/championship-2017-2018/reading-ipswich/Qau8kani/;Sheffield Utd - Preston;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-utd-preston/4jvClJ1c/;Wolves - Sheffield Wed;https://www.betexplorer.com/soccer/england/championship-2017-2018/wolves-sheffield-wed/bDwGmwH3/;Fulham - Sunderland;https://www.betexplorer.com/soccer/england/championship-2017-2018/fulham-sunderland/naugYcHG/
40. ROUND;Nottingham - Barnsley;https://www.betexplorer.com/soccer/england/championship-2017-2018/nottingham-barnsley/MXwYkNrJ/
38. ROUND;Derby - Cardiff;https://www.betexplorer.com/soccer/england/championship-2017-2018/derby-cardiff/tdHyEZU8/
44. ROUND;Birmingham - Sheffield Utd;https://www.betexplorer.com/soccer/england/championship-2017-2018/birmingham-sheffield-utd/IaPfP2Yo/;Bolton - Wolves;https://www.betexplorer.com/soccer/england/championship-2017-2018/bolton-wolves/QPObOMmh/;Brentford - QPR;https://www.betexplorer.com/soccer/england/championship-2017-2018/brentford-qpr/4GN2Nt3b/;Bristol City - Hull;https://www.betexplorer.com/soccer/england/championship-2017-2018/bristol-city-hull-city/nuD7M0I4/;Cardiff - Nottingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/cardiff-nottingham/f1Q33tDI/;Derby - Middlesbrough;https://www.betexplorer.com/soccer/england/championship-2017-2018/derby-middlesbrough/0rHBLKXA/;Ipswich - Aston Villa;https://www.betexplorer.com/soccer/england/championship-2017-2018/ipswich-aston-villa/f5GFKvmH/;Leeds - Barnsley;https://www.betexplorer.com/soccer/england/championship-2017-2018/leeds-barnsley/YeFJJb2N/;Preston - Norwich;https://www.betexplorer.com/soccer/england/championship-2017-2018/preston-norwich/htdjExQp/;Sheffield Wed - Reading;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-wed-reading/6qpYxM2o/;Sunderland - Burton;https://www.betexplorer.com/soccer/england/championship-2017-2018/sunderland-burton/IJmxxtIi/;Millwall - Fulham;https://www.betexplorer.com/soccer/england/championship-2017-2018/millwall-fulham/jX9OIIHT/
43. ROUND;Wolves - Birmingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/wolves-birmingham/v9QjQrJu/;Barnsley - Bolton;https://www.betexplorer.com/soccer/england/championship-2017-2018/barnsley-bolton/dUpjq38K/;Burton - Derby;https://www.betexplorer.com/soccer/england/championship-2017-2018/burton-derby/vgzerNNQ/;Fulham - Brentford;https://www.betexplorer.com/soccer/england/championship-2017-2018/fulham-brentford/0dtMwsWs/;Hull - Sheffield Wed;https://www.betexplorer.com/soccer/england/championship-2017-2018/hull-city-sheffield-wed/fJuQx1ol/;Middlesbrough - Bristol City;https://www.betexplorer.com/soccer/england/championship-2017-2018/middlesbrough-bristol-city/Y9vUyL0f/;Norwich - Cardiff;https://www.betexplorer.com/soccer/england/championship-2017-2018/norwich-cardiff/0vRa4McC/;Nottingham - Ipswich;https://www.betexplorer.com/soccer/england/championship-2017-2018/nottingham-ipswich/joZYzuG0/;QPR - Preston;https://www.betexplorer.com/soccer/england/championship-2017-2018/qpr-preston/UyYxzaV6/;Reading - Sunderland;https://www.betexplorer.com/soccer/england/championship-2017-2018/reading-sunderland/ObXtZIpD/;Sheffield Utd - Millwall;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-utd-millwall/x2yoYx0J/;Aston Villa - Leeds;https://www.betexplorer.com/soccer/england/championship-2017-2018/aston-villa-leeds/IwnnpqgE/
42. ROUND;Wolves - Derby;https://www.betexplorer.com/soccer/england/championship-2017-2018/wolves-derby/jXg0Mu17/;Aston Villa - Cardiff;https://www.betexplorer.com/soccer/england/championship-2017-2018/aston-villa-cardiff/MmSe52r6/;Bolton - Millwall;https://www.betexplorer.com/soccer/england/championship-2017-2018/bolton-millwall/UNh4LaGD/;Bristol City - Birmingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/bristol-city-birmingham/U1HT8MW7/;Burton - Hull;https://www.betexplorer.com/soccer/england/championship-2017-2018/burton-hull-city/W6eCX598/;Fulham - Reading;https://www.betexplorer.com/soccer/england/championship-2017-2018/fulham-reading/pAaGWPOE/;Ipswich - Barnsley;https://www.betexplorer.com/soccer/england/championship-2017-2018/ipswich-barnsley/vXbKVqvL/;Nottingham - Brentford;https://www.betexplorer.com/soccer/england/championship-2017-2018/nottingham-brentford/INcOU3gR/;Preston - Leeds;https://www.betexplorer.com/soccer/england/championship-2017-2018/preston-leeds/Mi2qQN1r/;QPR - Sheffield Wed;https://www.betexplorer.com/soccer/england/championship-2017-2018/qpr-sheffield-wed/0r1mPsHl/;Sheffield Utd - Middlesbrough;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-utd-middlesbrough/f50iO1Wf/;Sunderland - Norwich;https://www.betexplorer.com/soccer/england/championship-2017-2018/sunderland-norwich/884eNLo1/
41. ROUND;Barnsley - Sheffield Utd;https://www.betexplorer.com/soccer/england/championship-2017-2018/barnsley-sheffield-utd/UskrcPXe/;Birmingham - Burton;https://www.betexplorer.com/soccer/england/championship-2017-2018/birmingham-burton/rogndqm2/;Brentford - Ipswich;https://www.betexplorer.com/soccer/england/championship-2017-2018/brentford-ipswich/dlsUKSP2/;Derby - Bolton;https://www.betexplorer.com/soccer/england/championship-2017-2018/derby-bolton/zutYJnu9/;Hull - QPR;https://www.betexplorer.com/soccer/england/championship-2017-2018/hull-city-qpr/hGzwJ6fF/;Leeds - Sunderland;https://www.betexplorer.com/soccer/england/championship-2017-2018/leeds-sunderland/W6ZtIQ9L/;Middlesbrough - Nottingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/middlesbrough-nottingham/QTYpHpPR/;Millwall - Bristol City;https://www.betexplorer.com/soccer/england/championship-2017-2018/millwall-bristol-city/0MPCC4Xr/;Norwich - Aston Villa;https://www.betexplorer.com/soccer/england/championship-2017-2018/norwich-aston-villa/roFHBOnk/;Reading - Preston;https://www.betexplorer.com/soccer/england/championship-2017-2018/reading-preston/MyELAr2e/;Sheffield Wed - Fulham;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-wed-fulham/jBIP92H1/;Cardiff - Wolves;https://www.betexplorer.com/soccer/england/championship-2017-2018/cardiff-wolves/txBb6rTa/
40. ROUND;Aston Villa - Reading;https://www.betexplorer.com/soccer/england/championship-2017-2018/aston-villa-reading/Crv9eREs/;Bolton - Birmingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/bolton-birmingham/UJYDfoUm/;Fulham - Leeds;https://www.betexplorer.com/soccer/england/championship-2017-2018/fulham-leeds/0IkPiqE6/;Wolves - Hull;https://www.betexplorer.com/soccer/england/championship-2017-2018/wolves-hull-city/2oCf7ODg/;Bristol City - Brentford;https://www.betexplorer.com/soccer/england/championship-2017-2018/bristol-city-brentford/8AXHg5qf/;Burton - Middlesbrough;https://www.betexplorer.com/soccer/england/championship-2017-2018/burton-middlesbrough/2XWLhPb0/;Ipswich - Millwall;https://www.betexplorer.com/soccer/england/championship-2017-2018/ipswich-millwall/rsuUj3TC/;Preston - Derby;https://www.betexplorer.com/soccer/england/championship-2017-2018/preston-derby/AmXFE6LJ/;QPR - Norwich;https://www.betexplorer.com/soccer/england/championship-2017-2018/qpr-norwich/lvWJDQzQ/;Sheffield Utd - Cardiff;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-utd-cardiff/fL8n9pqs/;Sunderland - Sheffield Wed;https://www.betexplorer.com/soccer/england/championship-2017-2018/sunderland-sheffield-wed/8OCj84bm/
39. ROUND;Birmingham - Ipswich;https://www.betexplorer.com/soccer/england/championship-2017-2018/birmingham-ipswich/SfQ0pnlj/;Hull - Aston Villa;https://www.betexplorer.com/soccer/england/championship-2017-2018/hull-city-aston-villa/Mg7i79e3/;Barnsley - Bristol City;https://www.betexplorer.com/soccer/england/championship-2017-2018/barnsley-bristol-city/YXQdoSYq/;Brentford - Sheffield Utd;https://www.betexplorer.com/soccer/england/championship-2017-2018/brentford-sheffield-utd/6oP4q63d/;Cardiff - Burton;https://www.betexplorer.com/soccer/england/championship-2017-2018/cardiff-burton/zJGuDgpF/;Derby - Sunderland;https://www.betexplorer.com/soccer/england/championship-2017-2018/derby-sunderland/r38m8ktc/;Leeds - Bolton;https://www.betexplorer.com/soccer/england/championship-2017-2018/leeds-bolton/GG6e6TA9/;Middlesbrough - Wolves;https://www.betexplorer.com/soccer/england/championship-2017-2018/middlesbrough-wolves/UJAa5mQF/;Millwall - Nottingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/millwall-nottingham/Cr0447uM/;Norwich - Fulham;https://www.betexplorer.com/soccer/england/championship-2017-2018/norwich-fulham/jZb83RfS/;Reading - QPR;https://www.betexplorer.com/soccer/england/championship-2017-2018/reading-qpr/8S0Zbo3q/;Sheffield Wed - Preston;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-wed-preston/nJawb5Ik/
38. ROUND;Barnsley - Millwall;https://www.betexplorer.com/soccer/england/championship-2017-2018/barnsley-millwall/O2NhjHKB/;Birmingham - Hull;https://www.betexplorer.com/soccer/england/championship-2017-2018/birmingham-hull-city/2gMdkyzI/;Bolton - Aston Villa;https://www.betexplorer.com/soccer/england/championship-2017-2018/bolton-aston-villa/r5wflekO/;Brentford - Middlesbrough;https://www.betexplorer.com/soccer/england/championship-2017-2018/brentford-middlesbrough/MexbmF4U/;Bristol City - Ipswich;https://www.betexplorer.com/soccer/england/championship-2017-2018/bristol-city-ipswich/bHD38bzt/;Fulham - QPR;https://www.betexplorer.com/soccer/england/championship-2017-2018/fulham-qpr/CKH77Ikn/;Leeds - Sheffield Wed;https://www.betexplorer.com/soccer/england/championship-2017-2018/leeds-sheffield-wed/fq7C6x5h/;Norwich - Reading;https://www.betexplorer.com/soccer/england/championship-2017-2018/norwich-reading/YZ5G5dKb/;Sheffield Utd - Nottingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-utd-nottingham/29AK4GZ4/;Sunderland - Preston;https://www.betexplorer.com/soccer/england/championship-2017-2018/sunderland-preston/t09O3zkB/;Wolves - Burton;https://www.betexplorer.com/soccer/england/championship-2017-2018/wolves-burton/OObT2f4H/
35. ROUND;Aston Villa - QPR;https://www.betexplorer.com/soccer/england/championship-2017-2018/aston-villa-qpr/Q7kAXB8F/;Barnsley - Norwich;https://www.betexplorer.com/soccer/england/championship-2017-2018/barnsley-norwich/I3DwGqwr/;Brentford - Cardiff;https://www.betexplorer.com/soccer/england/championship-2017-2018/brentford-cardiff/nczoiCNe/;Ipswich - Hull;https://www.betexplorer.com/soccer/england/championship-2017-2018/ipswich-hull-city/MeAfC1x7/;Sheffield Utd - Burton;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-utd-burton/8ljkYraQ/;Wolves - Reading;https://www.betexplorer.com/soccer/england/championship-2017-2018/wolves-reading/AcxHT27s/
37. ROUND;Nottingham - Derby;https://www.betexplorer.com/soccer/england/championship-2017-2018/nottingham-derby/QmRXfu6t/;Aston Villa - Wolves;https://www.betexplorer.com/soccer/england/championship-2017-2018/aston-villa-wolves/Yak7vKLa/;Burton - Bristol City;https://www.betexplorer.com/soccer/england/championship-2017-2018/burton-bristol-city/jypCwvy6/;Cardiff - Birmingham;https://www.betexplorer.com/soccer/england/championship-2017-2018/cardiff-birmingham/ShDXEFF2/;Hull - Norwich;https://www.betexplorer.com/soccer/england/championship-2017-2018/hull-city-norwich/URrGxbjC/;Ipswich - Sheffield Utd;https://www.betexplorer.com/soccer/england/championship-2017-2018/ipswich-sheffield-utd/OlrKyI5I/;Middlesbrough - Barnsley;https://www.betexplorer.com/soccer/england/championship-2017-2018/middlesbrough-barnsley/MZ0NzxLO/;Millwall - Brentford;https://www.betexplorer.com/soccer/england/championship-2017-2018/millwall-brentford/Ovu6aLcP/;Preston - Fulham;https://www.betexplorer.com/soccer/england/championship-2017-2018/preston-fulham/fNVyfaLn/;QPR - Sunderland;https://www.betexplorer.com/soccer/england/championship-2017-2018/qpr-sunderland/YDUugJzg/;Reading - Leeds;https://www.betexplorer.com/soccer/england/championship-2017-2018/reading-leeds/GxKphwja/;Sheffield Wed - Bolton;https://www.betexplorer.com/soccer/england/championship-2017-2018/sheffield-wed-bolton/UuOlic55/
